site_name,date,status,site_total_kwh,incident_id,focus_inverter_name,Symo Advanced 24.0-3 480 (1) (0FEDFF)__rated_kw,Symo Advanced 24.0-3 480 (1) (0FEDFF)__daily_energy_kwh,Symo Advanced 24.0-3 480 (1) (0FEDFF)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (1) (0FEDFF)__relative_specific_yield_vs_site_avg,Symo Advanced 24.0-3 480 (2) (708658)__rated_kw,Symo Advanced 24.0-3 480 (2) (708658)__daily_energy_kwh,Symo Advanced 24.0-3 480 (2) (708658)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (2) (708658)__relative_specific_yield_vs_site_avg,Symo Advanced 24.0-3 480 (3) (C5E0C3)__rated_kw,Symo Advanced 24.0-3 480 (3) (C5E0C3)__daily_energy_kwh,Symo Advanced 24.0-3 480 (3) (C5E0C3)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (3) (C5E0C3)__relative_specific_yield_vs_site_avg,Symo Advanced 24.0-3 480 (4) (9F82F9)__rated_kw,Symo Advanced 24.0-3 480 (4) (9F82F9)__daily_energy_kwh,Symo Advanced 24.0-3 480 (4) (9F82F9)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (4) (9F82F9)__relative_specific_yield_vs_site_avg,Symo Advanced 24.0-3 480 (5) (3318AD)__rated_kw,Symo Advanced 24.0-3 480 (5) (3318AD)__daily_energy_kwh,Symo Advanced 24.0-3 480 (5) (3318AD)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (5) (3318AD)__relative_specific_yield_vs_site_avg
NE19-8-11,2024-10-04,offline_or_near_zero,355.36,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,108.87,4.53625,1.531827,24.0,103.56,4.315,1.457114,24.0,0.0,0.0,0.0,24.0,142.93,5.955417,2.011059
NE19-8-11,2024-10-05,offline_or_near_zero,477.42,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,148.8,6.2,1.558376,24.0,143.45,5.977083,1.502346,24.0,0.0,0.0,0.0,24.0,185.17,7.715417,1.939278
NE19-8-11,2024-10-06,offline_or_near_zero,417.12,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,128.65,5.360417,1.542122,24.0,124.27,5.177917,1.489619,24.0,0.0,0.0,0.0,24.0,164.2,6.841667,1.968259
NE19-8-11,2024-10-07,offline_or_near_zero,461.06,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,142.78,5.949167,1.548388,24.0,136.79,5.699583,1.483429,24.0,0.0,0.0,0.0,24.0,181.49,7.562083,1.968182
NE19-8-11,2024-10-08,offline_or_near_zero,455.93,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,141.42,5.8925,1.550896,24.0,135.49,5.645417,1.485864,24.0,0.0,0.0,0.0,24.0,179.02,7.459167,1.96324
NE19-8-11,2024-10-09,offline_or_near_zero,167.22,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,50.34,2.0975,1.505203,24.0,49.13,2.047083,1.469023,24.0,0.0,0.0,0.0,24.0,67.75,2.822917,2.025774
NE19-8-11,2024-10-10,offline_or_near_zero,411.78,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,127.3,5.304167,1.545728,24.0,121.91,5.079583,1.480281,24.0,0.0,0.0,0.0,24.0,162.57,6.77375,1.973991
NE19-8-11,2024-10-11,offline_or_near_zero,390.87,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,121.18,5.049167,1.550132,24.0,115.03,4.792917,1.471461,24.0,0.0,0.0,0.0,24.0,154.66,6.444167,1.978407
NE19-8-11,2024-10-12,offline_or_near_zero,435.34,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,135.18,5.6325,1.55258,24.0,127.62,5.3175,1.465751,24.0,0.0,0.0,0.0,24.0,172.54,7.189167,1.981669
NE19-8-11,2024-10-13,offline_or_near_zero,446.3,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,139.42,5.809167,1.561954,24.0,130.22,5.425833,1.458884,24.0,0.0,0.0,0.0,24.0,176.66,7.360833,1.979162
NE19-8-11,2024-10-14,offline_or_near_zero,411.68,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,127.51,5.312917,1.548654,24.0,120.05,5.002083,1.45805,24.0,0.0,0.0,0.0,24.0,164.12,6.838333,1.993296
NE19-8-11,2024-10-15,offline_or_near_zero,225.89,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,68.92,2.871667,1.525521,24.0,65.68,2.736667,1.453805,24.0,0.0,0.0,0.0,24.0,91.29,3.80375,2.020674
NE19-8-11,2024-10-16,offline_or_near_zero,112.78,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,33.92,1.413333,1.503813,24.0,33.17,1.382083,1.470562,24.0,0.0,0.0,0.0,24.0,45.69,1.90375,2.025625
NE19-8-11,2024-10-17,Normal,531.13,,,24.0,102.81,4.28375,0.967842,24.0,100.87,4.202917,0.949579,24.0,95.3,3.970833,0.897144,24.0,102.23,4.259583,0.962382,24.0,129.92,5.413333,1.223053
NE19-8-11,2024-10-18,Normal,661.92,,,24.0,128.31,5.34625,0.969226,24.0,125.96,5.248333,0.951474,24.0,119.12,4.963333,0.899807,24.0,128.91,5.37125,0.973758,24.0,159.62,6.650833,1.205735
NE19-8-11,2024-10-19,Normal,588.91,,,24.0,113.75,4.739583,0.965767,24.0,111.98,4.665833,0.95074,24.0,107.99,4.499583,0.916863,24.0,114.1,4.754167,0.968739,24.0,141.09,5.87875,1.197891
NE19-8-11,2024-10-20,Normal,334.86,,,24.0,63.78,2.6575,0.952338,24.0,62.69,2.612083,0.936063,24.0,60.27,2.51125,0.899928,24.0,64.18,2.674167,0.958311,24.0,83.94,3.4975,1.25336
NE19-8-11,2024-10-21,Normal,44.51,,,24.0,8.33,0.347083,0.935745,24.0,8.21,0.342083,0.922265,24.0,8.22,0.3425,0.923388,24.0,8.4,0.35,0.943608,24.0,11.35,0.472917,1.274994
NE19-8-11,,Marker - 30 additional day(s) without incident,,,,,,,,,,,,,,,,,,,,,,,
NE19-8-11,2024-11-21,Normal,309.45,,,24.0,57.46,2.394167,0.928421,24.0,57.03,2.37625,0.921474,24.0,58.01,2.417083,0.937308,24.0,60.28,2.511667,0.973986,24.0,76.67,3.194583,1.238811
NE19-8-11,2024-11-22,Normal,23.79,,,24.0,4.9,0.204167,1.029844,24.0,4.47,0.18625,0.93947,24.0,4.26,0.1775,0.895334,24.0,5.06,0.210833,1.063472,24.0,5.1,0.2125,1.071879
NE19-8-11,2024-11-23,Normal,25.57,,,24.0,4.58,0.190833,0.895581,24.0,5.67,0.23625,1.108721,24.0,4.9,0.204167,0.958154,24.0,4.79,0.199583,0.936645,24.0,5.63,0.234583,1.100899
NE19-8-11,2024-11-24,Normal,76.07,,,24.0,10.54,0.439167,0.692783,24.0,17.47,0.727917,1.148284,24.0,15.34,0.639167,1.008282,24.0,13.84,0.576667,0.909688,24.0,18.88,0.786667,1.240962
NE19-8-11,2024-11-25,Normal,70.26,,,24.0,9.66,0.4025,0.687447,24.0,16.74,0.6975,1.191289,24.0,13.88,0.578333,0.98776,24.0,12.57,0.52375,0.894535,24.0,17.41,0.725417,1.23897
NE19-8-11,2024-11-26,sustained_underperformance,252.4,FRONIUS-35d57c96-ce57-4d21-8268--G006,Symo Advanced 24.0-3 480 (1) (0FEDFF),24.0,29.25,1.21875,0.579437,24.0,57.27,2.38625,1.134509,24.0,50.59,2.107917,1.002179,24.0,57.88,2.411667,1.146593,24.0,57.41,2.392083,1.137282
NE19-8-11,2024-11-27,sustained_underperformance,121.91,FRONIUS-35d57c96-ce57-4d21-8268--G006,Symo Advanced 24.0-3 480 (1) (0FEDFF),24.0,14.43,0.60125,0.59183,24.0,24.97,1.040417,1.024116,24.0,22.7,0.945833,0.931015,24.0,26.36,1.098333,1.081125,24.0,33.45,1.39375,1.371914
NE19-8-11,2024-11-28,sustained_underperformance,162.45,FRONIUS-35d57c96-ce57-4d21-8268--G006,Symo Advanced 24.0-3 480 (1) (0FEDFF),24.0,20.67,0.86125,0.636196,24.0,41.95,1.747917,1.291167,24.0,29.39,1.224583,0.904586,24.0,35.35,1.472917,1.088027,24.0,35.09,1.462083,1.080025
NE19-8-11,2024-11-29,sustained_underperformance,67.49,FRONIUS-35d57c96-ce57-4d21-8268--G006,Symo Advanced 24.0-3 480 (1) (0FEDFF),24.0,9.83,0.409583,0.728256,24.0,14.41,0.600417,1.067566,24.0,13.01,0.542083,0.963846,24.0,13.45,0.560417,0.996444,24.0,16.79,0.699583,1.243888
NE19-8-11,2024-11-30,sustained_underperformance,172.51,FRONIUS-35d57c96-ce57-4d21-8268--G006,Symo Advanced 24.0-3 480 (1) (0FEDFF),24.0,20.35,0.847917,0.589821,24.0,36.51,1.52125,1.0582,24.0,32.76,1.365,0.94951,24.0,36.72,1.53,1.064286,24.0,46.17,1.92375,1.338183
NE19-8-11,2024-12-01,sustained_underperformance,199.67,FRONIUS-35d57c96-ce57-4d21-8268--G006,Symo Advanced 24.0-3 480 (1) (0FEDFF),24.0,22.58,0.940833,0.565433,24.0,39.9,1.6625,0.999149,24.0,35.64,1.485,0.892473,24.0,44.14,1.839167,1.105324,24.0,57.41,2.392083,1.437622
NE19-8-11,2024-12-02,sustained_underperformance,422.74,FRONIUS-35d57c96-ce57-4d21-8268--G006,Symo Advanced 24.0-3 480 (1) (0FEDFF),24.0,47.38,1.974167,0.560392,24.0,85.64,3.568333,1.012916,24.0,74.36,3.098333,0.8795,24.0,94.6,3.941667,1.118891,24.0,120.76,5.031667,1.428301
NE19-8-11,2024-12-03,Normal,300.6,,,24.0,56.26,2.344167,0.935795,24.0,54.45,2.26875,0.905689,24.0,55.15,2.297917,0.917332,24.0,58.96,2.456667,0.980705,24.0,75.78,3.1575,1.260479
NE19-8-11,2024-12-04,Normal,265.99,,,24.0,49.9,2.079167,0.938005,24.0,48.89,2.037083,0.91902,24.0,49.04,2.043333,0.921839,24.0,51.11,2.129583,0.96075,24.0,67.05,2.79375,1.260386
NE19-8-11,2024-12-05,Normal,515.61,,,24.0,94.69,3.945417,0.918233,24.0,92.61,3.85875,0.898062,24.0,93.46,3.894167,0.906305,24.0,101.62,4.234167,0.985435,24.0,133.23,5.55125,1.291965
NE19-8-11,2024-12-06,Normal,300.36,,,24.0,54.71,2.279583,0.91074,24.0,53.63,2.234583,0.892762,24.0,56.24,2.343333,0.93621,24.0,58.27,2.427917,0.970003,24.0,77.51,3.229583,1.290285
NE19-8-11,2024-12-07,Normal,140.98,,,24.0,25.87,1.077917,0.917506,24.0,25.72,1.071667,0.912186,24.0,26.26,1.094167,0.931338,24.0,26.79,1.11625,0.950135,24.0,36.34,1.514167,1.288835
NE19-8-11,,Marker - 35 additional day(s) without incident,,,,,,,,,,,,,,,,,,,,,,,
NE19-8-11,2025-01-12,Normal,38.06,,,24.0,7.33,0.305417,0.962953,24.0,6.6,0.275,0.867052,24.0,6.49,0.270417,0.852601,24.0,7.18,0.299167,0.943248,24.0,10.46,0.435833,1.374146
NE19-8-11,2025-01-13,Normal,316.59,,,24.0,57.17,2.382083,0.902903,24.0,56.16,2.34,0.886952,24.0,58.56,2.44,0.924855,24.0,62.42,2.600833,0.985818,24.0,82.28,3.428333,1.299473
NE19-8-11,2025-01-14,Normal,242.32,,,24.0,44.96,1.873333,0.927699,24.0,44.34,1.8475,0.914906,24.0,43.9,1.829167,0.905827,24.0,47.14,1.964167,0.972681,24.0,61.98,2.5825,1.278887
NE19-8-11,2025-01-15,Normal,525.75,,,24.0,96.38,4.015833,0.916595,24.0,95.19,3.96625,0.905278,24.0,96.42,4.0175,0.916976,24.0,102.1,4.254167,0.970994,24.0,135.66,5.6525,1.290157
NE19-8-11,2025-01-16,Normal,451.85,,,24.0,84.64,3.526667,0.936594,24.0,83.2,3.466667,0.92066,24.0,81.96,3.415,0.906938,24.0,87.59,3.649583,0.969238,24.0,114.46,4.769167,1.266571
NE19-8-11,2025-01-17,sustained_underperformance,126.87,FRONIUS-35d57c96-ce57-4d21-8268--G007,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (2) (708658), Symo Advanced 24.0-3 480 (3) (C5E0C3)",24.0,15.72,0.655,0.619532,24.0,18.95,0.789583,0.746827,24.0,22.27,0.927917,0.87767,24.0,30.57,1.27375,1.204777,24.0,39.36,1.64,1.551194
NE19-8-11,2025-01-18,sustained_underperformance,200.95,FRONIUS-35d57c96-ce57-4d21-8268--G007,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (2) (708658), Symo Advanced 24.0-3 480 (3) (C5E0C3)",24.0,22.41,0.93375,0.557601,24.0,26.91,1.12125,0.66957,24.0,18.83,0.784583,0.468525,24.0,59.81,2.492083,1.488181,24.0,72.99,3.04125,1.816123
NE19-8-11,2025-01-19,sustained_underperformance,365.8,FRONIUS-35d57c96-ce57-4d21-8268--G007,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (2) (708658), Symo Advanced 24.0-3 480 (3) (C5E0C3)",24.0,36.1,1.504167,0.493439,24.0,37.59,1.56625,0.513805,24.0,49.82,2.075833,0.680973,24.0,104.54,4.355833,1.428923,24.0,137.75,5.739583,1.882859
NE19-8-11,2025-01-20,sustained_underperformance,372.14,FRONIUS-35d57c96-ce57-4d21-8268--G007,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (2) (708658), Symo Advanced 24.0-3 480 (3) (C5E0C3)",24.0,37.63,1.567917,0.505589,24.0,41.46,1.7275,0.557048,24.0,53.4,2.225,0.717472,24.0,103.76,4.323333,1.394099,24.0,135.89,5.662083,1.825791
NE19-8-11,2025-01-21,Normal,132.66,,,24.0,25.12,1.046667,0.946781,24.0,21.85,0.910417,0.823534,24.0,20.6,0.858333,0.776421,24.0,29.53,1.230417,1.112996,24.0,35.56,1.481667,1.340268
NE19-8-11,2025-01-22,Normal,216.67,,,24.0,38.69,1.612083,0.892832,24.0,31.7,1.320833,0.731527,24.0,30.94,1.289167,0.713989,24.0,54.55,2.272917,1.258827,24.0,60.79,2.532917,1.402825
NE19-8-11,2025-01-23,Normal,142.33,,,24.0,26.72,1.113333,0.938664,24.0,24.92,1.038333,0.87543,24.0,25.56,1.065,0.897913,24.0,27.28,1.136667,0.958336,24.0,37.85,1.577083,1.329656
NE19-8-11,2025-01-24,Normal,162.91,,,24.0,33.01,1.375417,1.013136,24.0,29.18,1.215833,0.895587,24.0,29.55,1.23125,0.906942,24.0,31.33,1.305417,0.961574,24.0,39.84,1.66,1.222761
NE19-8-11,2025-01-25,Normal,517.9,,,24.0,98.44,4.101667,0.950377,24.0,93.84,3.91,0.905966,24.0,95.39,3.974583,0.920931,24.0,103.11,4.29625,0.995462,24.0,127.12,5.296667,1.227264
NE19-8-11,,Marker - 8 additional day(s) without incident,,,,,,,,,,,,,,,,,,,,,,,
NE19-8-11,2025-02-03,Normal,96.25,,,24.0,17.43,0.72625,0.905455,24.0,14.03,0.584583,0.728831,24.0,16.79,0.699583,0.872208,24.0,25.15,1.047917,1.306494,24.0,22.85,0.952083,1.187013
NE19-8-11,2025-02-04,Normal,46.58,,,24.0,7.95,0.33125,0.853371,24.0,8.49,0.35375,0.911335,24.0,10.14,0.4225,1.08845,24.0,7.93,0.330417,0.851224,24.0,12.07,0.502917,1.29562
NE19-8-11,2025-02-05,Normal,75.42,,,24.0,15.29,0.637083,1.013657,24.0,13.01,0.542083,0.862503,24.0,13.26,0.5525,0.879077,24.0,18.39,0.76625,1.219173,24.0,15.47,0.644583,1.02559
NE19-8-11,2025-02-06,Normal,78.41,,,24.0,16.25,0.677083,1.03622,24.0,13.44,0.56,0.857034,24.0,13.47,0.56125,0.858947,24.0,19.43,0.809583,1.239,24.0,15.82,0.659167,1.0088
NE19-8-11,2025-02-07,Normal,95.87,,,24.0,27.28,1.136667,1.42276,24.0,16.41,0.68375,0.855846,24.0,15.86,0.660833,0.827162,24.0,21.82,0.909167,1.137999,24.0,14.5,0.604167,0.756232
NE19-8-11,2025-02-08,sustained_underperformance,175.77,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,43.8,1.825,1.245946,24.0,40.68,1.695,1.157194,24.0,35.36,1.473333,1.00586,24.0,33.27,1.38625,0.946407,24.0,22.66,0.944167,0.644592
NE19-8-11,2025-02-09,sustained_underperformance,139.99,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,32.9,1.370833,1.175084,24.0,30.61,1.275417,1.093292,24.0,28.93,1.205417,1.033288,24.0,27.21,1.13375,0.971855,24.0,20.34,0.8475,0.72648
NE19-8-11,2025-02-10,sustained_underperformance,210.47,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,45.37,1.890417,1.077826,24.0,52.37,2.182083,1.24412,24.0,31.47,1.31125,0.747612,24.0,49.94,2.080833,1.186392,24.0,31.32,1.305,0.744049
NE19-8-11,2025-02-11,sustained_underperformance,195.7,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,45.22,1.884167,1.15534,24.0,49.81,2.075417,1.272611,24.0,35.09,1.462083,0.896525,24.0,40.31,1.679583,1.029893,24.0,25.27,1.052917,0.645631
NE19-8-11,2025-02-12,sustained_underperformance,272.18,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,60.06,2.5025,1.103314,24.0,73.81,3.075417,1.355904,24.0,52.12,2.171667,0.957455,24.0,53.08,2.211667,0.97509,24.0,33.11,1.379583,0.608237
NE19-8-11,2025-02-13,sustained_underperformance,453.57,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,105.35,4.389583,1.161342,24.0,113.7,4.7375,1.25339,24.0,90.14,3.755833,0.993672,24.0,91.56,3.815,1.009326,24.0,52.82,2.200833,0.58227
NE19-8-11,2025-02-14,sustained_underperformance,110.54,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,23.61,0.98375,1.067939,24.0,20.82,0.8675,0.941741,24.0,21.63,0.90125,0.978379,24.0,24.66,1.0275,1.115433,24.0,19.82,0.825833,0.896508
NE19-8-11,2025-02-15,sustained_underperformance,101.14,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,21.1,0.879167,1.043109,24.0,19.69,0.820417,0.973403,24.0,19.87,0.827917,0.982302,24.0,20.38,0.849167,1.007514,24.0,20.1,0.8375,0.993672
NE19-8-11,2025-02-16,sustained_underperformance,76.26,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,15.25,0.635417,0.999869,24.0,14.36,0.598333,0.941516,24.0,15.5,0.645833,1.01626,24.0,15.6,0.65,1.022817,24.0,15.55,0.647917,1.019538
NE19-8-11,2025-02-17,sustained_underperformance,268.81,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,82.65,3.44375,1.537331,24.0,98.91,4.12125,1.839775,24.0,26.54,1.105833,0.493657,24.0,27.77,1.157083,0.516536,24.0,32.94,1.3725,0.6127
NE19-8-11,2025-02-18,sustained_underperformance,336.59,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,90.14,3.755833,1.339018,24.0,110.3,4.595833,1.638492,24.0,38.02,1.584167,0.564782,24.0,63.87,2.66125,0.94878,24.0,34.26,1.4275,0.508928
NE19-8-11,2025-02-19,sustained_underperformance,329.93,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,74.43,3.10125,1.127967,24.0,106.65,4.44375,1.616252,24.0,46.48,1.936667,0.704392,24.0,62.06,2.585833,0.940503,24.0,40.31,1.679583,0.610887
NE19-8-11,2025-02-20,sustained_underperformance,444.1,FRONIUS-35d57c96-ce57-4d21-8268--G008,"Symo Advanced 24.0-3 480 (3) (C5E0C3), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,90.71,3.779583,1.021279,24.0,110.17,4.590417,1.240374,24.0,77.4,3.225,0.871425,24.0,81.0,3.375,0.911957,24.0,84.82,3.534167,0.954965
NE19-8-11,2025-02-21,Normal,423.08,,,24.0,73.36,3.056667,0.866976,24.0,83.16,3.465,0.982793,24.0,82.21,3.425417,0.971566,24.0,80.84,3.368333,0.955375,24.0,103.51,4.312917,1.223291
NE19-8-11,2025-02-22,Normal,583.16,,,24.0,99.16,4.131667,0.850195,24.0,112.62,4.6925,0.965601,24.0,112.8,4.7,0.967145,24.0,114.15,4.75625,0.978719,24.0,144.43,6.017917,1.238339
NE19-8-11,2025-02-23,Normal,562.0,,,24.0,99.63,4.15125,0.886388,24.0,106.12,4.421667,0.944128,24.0,109.12,4.546667,0.970819,24.0,110.61,4.60875,0.984075,24.0,136.52,5.688333,1.214591
NE19-8-11,2025-02-24,Normal,691.24,,,24.0,125.26,5.219167,0.906053,24.0,130.44,5.435,0.943522,24.0,132.78,5.5325,0.960448,24.0,136.64,5.693333,0.988369,24.0,166.12,6.921667,1.201609
NE19-8-11,2025-02-25,Normal,765.3,,,24.0,140.83,5.867917,0.920097,24.0,144.5,6.020833,0.944074,24.0,146.02,6.084167,0.954005,24.0,151.6,6.316667,0.990461,24.0,182.35,7.597917,1.191363
NE19-8-11,,Marker - 83 additional day(s) without incident,,,,,,,,,,,,,,,,,,,,,,,
NE19-8-11,2025-05-20,Normal,741.39,,,24.0,143.88,5.995,0.970339,24.0,141.53,5.897083,0.954491,24.0,141.35,5.889583,0.953277,24.0,143.96,5.998333,0.970879,24.0,170.67,7.11125,1.151014
NE19-8-11,2025-05-21,Normal,706.32,,,24.0,136.2,5.675,0.964152,24.0,134.22,5.5925,0.950136,24.0,133.81,5.575417,0.947234,24.0,136.65,5.69375,0.967338,24.0,165.44,6.893333,1.171141
NE19-8-11,2025-05-22,Normal,751.41,,,24.0,142.59,5.94125,0.948816,24.0,141.04,5.876667,0.938502,24.0,141.76,5.906667,0.943293,24.0,143.2,5.966667,0.952875,24.0,182.82,7.6175,1.216513
NE19-8-11,2025-05-23,Normal,273.7,,,24.0,38.9,1.620833,0.710632,24.0,38.4,1.6,0.701498,24.0,38.65,1.610417,0.706065,24.0,67.36,2.806667,1.230544,24.0,90.39,3.76625,1.651261
NE19-8-11,2025-05-24,Normal,373.64,,,24.0,116.43,4.85125,1.558051,24.0,113.59,4.732917,1.520046,24.0,112.2,4.675,1.501445,24.0,13.38,0.5575,0.179049,24.0,18.04,0.751667,0.241409
NE19-8-11,2025-05-25,offline_or_near_zero,545.98,FRONIUS-35d57c96-ce57-4d21-8268--G009,"Symo Advanced 24.0-3 480 (4) (9F82F9), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,183.52,7.646667,1.680648,24.0,181.54,7.564167,1.662515,24.0,180.92,7.538333,1.656837,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
NE19-8-11,2025-05-26,offline_or_near_zero,522.82,FRONIUS-35d57c96-ce57-4d21-8268--G009,"Symo Advanced 24.0-3 480 (4) (9F82F9), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,174.69,7.27875,1.670651,24.0,174.2,7.258333,1.665965,24.0,173.93,7.247083,1.663383,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
NE19-8-11,2025-05-27,offline_or_near_zero,531.49,FRONIUS-35d57c96-ce57-4d21-8268--G009,"Symo Advanced 24.0-3 480 (4) (9F82F9), Symo Advanced 24.0-3 480 (5) (3318AD)",24.0,177.56,7.398333,1.670398,24.0,177.56,7.398333,1.670398,24.0,176.37,7.34875,1.659203,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
NE19-8-11,2025-05-28,Normal,906.92,,,24.0,175.52,7.313333,0.967671,24.0,172.03,7.167917,0.94843,24.0,171.15,7.13125,0.943578,24.0,175.08,7.295,0.965245,24.0,213.14,8.880833,1.175076
NE19-8-11,2025-05-29,Normal,945.67,,,24.0,182.22,7.5925,0.963444,24.0,177.82,7.409167,0.94018,24.0,178.38,7.4325,0.943141,24.0,183.39,7.64125,0.96963,24.0,223.86,9.3275,1.183605
NE19-8-11,2025-05-30,Normal,894.81,,,24.0,123.02,5.125833,0.687409,24.0,181.18,7.549167,1.012394,24.0,180.16,7.506667,1.006694,24.0,185.81,7.742083,1.038265,24.0,224.64,9.36,1.255239
NE19-8-11,2025-05-31,Normal,846.45,,,24.0,162.27,6.76125,0.958533,24.0,159.01,6.625417,0.939276,24.0,159.96,6.665,0.944887,24.0,162.49,6.770417,0.959832,24.0,202.72,8.446667,1.197472
NE19-8-11,2025-06-01,Normal,930.38,,,24.0,181.55,7.564583,0.975677,24.0,176.9,7.370833,0.950687,24.0,176.56,7.356667,0.94886,24.0,180.55,7.522917,0.970302,24.0,214.82,8.950833,1.154475
